Gene	A.1	A.2	A.3	B.1	B.2	B.3
Pik3c2b	41	85	62	78	37	90
Ppp1r15b	366	528	554	457	758	644
Plekha6	148	152	261	112	18	132
Gm19461	6	3	6	2	0	10
Golt1a	10	7	19	9	16	18
Kiss1	4	4	3	2	0	3
Ren2	0	0	0	0	0	0
Ren1	0	0	0	0	0	0
Etnk2	0	3	3	2	1	2
Sox13	188	262	196	265	162	383
Snrpe	290	437	309	602	763	545
Zc3h11a	1114	1927	1913	1444	2123	1912
Zbed6	155	177	243	197	249	225
Lax1	9	18	3	22	14	18
Atp2b4	229	329	324	269	165	372
Optc	7	18	11	3	2	8
Prelp	916	1489	825	1229	315	1451
Fmod	27	34	27	41	4	35
Btg2	583	1239	997	944	984	934
Chit1	0	0	0	0	0	0
Chi3l1	1298	1685	1052	6966	3487	6900
Mybph	0	0	0	2	2	2
Adora1	25	29	23	73	69	81
Myog	0	0	0	0	0	0
Ppfia4	19	34	26	32	36	41
Tmem183a	181	254	343	280	408	332
4933406M09Rik	0	0	1	0	0	0
Cyb5r1	141	167	118	205	195	290
Adipor1	243	335	318	412	455	485
Klhl12	74	112	95	95	91	127
Rabif	34	48	34	62	66	83
4931440L10Rik	0	0	0	0	0	0
Kdm5b	107	189	158	134	168	197
Syt2	0	0	0	0	0	1
Ppp1r12b	16	27	25	14	12	26
Ube2t	13	6	15	15	46	24
Lgr6	6	12	18	11	2	4
Ptprv	1	0	3	3	0	2
Ptpn7	39	30	59	80	163	108
Arl8a	202	247	209	330	301	334
Gpr37l1	3	5	5	4	3	4
Elf3	53	59	84	83	52	72
Rnpep	176	245	222	318	535	424
Timm17a	86	146	91	182	271	211
Lmod1	95	162	188	117	40	162
Shisa4	13	11	5	16	9	10
Ipo9	97	157	100	175	178	192
Nav1	256	495	440	438	409	581
Csrp1	1377	2415	1716	2745	1852	3312
Phlda3	37	50	29	78	78	86
Tnni1	0	0	0	0	1	0
Lad1	7	14	17	21	17	19
Tnnt2	266	504	205	385	190	96
Pkp1	1	0	0	1	0	0
Igfn1	1	0	3	0	0	0
Tmem9	131	177	184	223	174	244
Ascl5	0	0	0	0	0	0
Cacna1s	10	2	5	21	5	9
Gm15850	0	0	0	0	0	0
Kif21b	52	57	70	106	69	99
5730559C18Rik	7	4	8	12	33	11
Gpr25	0	1	1	5	0	4
Camsap2	212	447	290	382	280	388
9230116N13Rik	1	0	1	1	2	1
Ddx59	24	28	8	21	31	29
Kif14	7	9	5	17	15	23
Zfp281	180	302	249	299	463	391
Gm19705	7	10	11	5	9	10
Gm16880	0	19	9	7	2	4
Nr5a2	5	3	4	4	4	3
Mir181a-1	0	0	0	0	0	0
Mir181b-1	0	0	0	0	0	0
Ptprc	424	492	416	830	910	978
Atp6v1g3	3	4	1	2	2	3
Nek7	169	321	293	366	434	504
Gm5833	0	1	4	0	0	0
Lhx9	0	0	0	0	0	0
2310009B15Rik	22	36	54	66	83	65
Dennd1b	111	148	124	153	196	181
Crb1	0	0	1	0	0	0
4933436E23Rik	0	3	0	0	0	0
Zbtb41	123	152	130	195	170	208
Aspm	14	10	9	29	26	32
F13b	0	0	0	0	0	0
Cfhr1	1	1	0	0	0	0
Gm4788	3	1	1	5	1	4
Cfhr2	0	0	1	0	0	1
Cfh	417	633	532	776	224	976
Kcnt2	0	1	1	1	1	0
4930590L20Rik	0	0	0	0	0	0
Cdc73	37	76	66	58	105	93
B3galt2	20	5	3	12	1	1
Glrx2	98	172	128	286	224	238
Trove2	371	639	564	502	387	718
Uchl5	75	130	124	179	272	220
Rgs2	600	843	913	1027	966	1661
Rgs13	4	1	1	4	0	0
Rgs1	9	15	16	33	30	54
Rgs18	14	25	22	31	19	49
Fam5c	4	5	1	2	1	1
Pla2g4a	51	67	64	93	101	90
7530420F21Rik	0	0	1	0	0	0
Ptgs2	6	14	21	11	69	14
Pdc	0	1	2	0	0	0
2310030A07Rik	0	0	0	0	0	0
BC003331	210	306	261	431	359	458
Tpr	543	860	725	1000	1270	1274
Prg4	13	4	5	21	11	28
Hmcn1	149	361	301	231	93	312
C730036E19Rik	1	1	7	5	0	2
Ivns1abp	679	937	785	878	628	1005
Swt1	297	451	494	530	343	571
Trmt1l	141	193	267	134	127	186
Rnf2	234	326	287	278	281	339
Fam129a	166	228	309	145	192	279
Edem3	298	422	340	405	337	522
1700025G04Rik	126	120	118	166	125	194
Tsen15	43	88	64	83	82	117
Glt25d2	89	116	103	92	19	106
Rgl1	225	408	214	317	236	381
Apobec4	3	4	7	2	0	0
Arpc5	694	950	1073	1300	1992	1555
Ncf2	44	84	42	206	391	176
Smg7	574	627	710	501	621	577
Nmnat2	37	60	58	48	22	52
Lamc2	148	346	219	442	785	482
Lamc1	440	762	593	450	603	664
E330020D12Rik	4	4	2	7	6	5
Shcbp1l	8	2	8	9	9	10
Dhx9	291	380	330	479	517	502
Npl	1	3	4	4	6	5
Rgs8	0	0	0	0	1	0
C230024C17Rik	0	0	0	0	3	0
Rgs16	5	1	8	17	127	15
Rnasel	64	73	58	114	106	136
Rgsl1	0	0	4	0	0	0
5830403L16Rik	0	0	1	0	1	0
Gm5531	0	0	0	0	0	0
Teddm1	0	0	0	0	0	0
Glul	1520	2363	2204	2851	1410	2256
Zfp648	0	0	0	0	0	0
4930452N14Rik	0	0	0	0	0	0
Cacna1e	4	2	4	5	1	1
Ier5	347	481	429	551	1375	698
Mr1	26	29	42	37	21	59
Stx6	135	212	188	191	181	238
Xpr1	250	406	420	414	399	492
Acbd6	80	145	102	122	176	191
Lhx4	0	0	2	1	0	0
Qsox1	496	708	761	985	925	797
Cep350	205	332	282	260	354	416
Tor1aip1	439	613	655	598	1060	813
Tor1aip2	316	436	353	514	807	619
Fam163a	1	0	0	0	0	0
Tdrd5	6	7	2	9	3	6
Nphs2	0	0	2	3	2	3
Soat1	265	443	363	617	578	728
Abl2	190	336	257	294	453	363
Tor3a	227	283	255	389	1052	486
Fam20b	268	323	335	232	299	306
Ralgps2	105	185	143	121	70	142
Angptl1	2	5	2	0	0	0
Tex35	0	0	0	0	0	0
Rasal2	311	524	403	453	288	628
2810025M15Rik	145	195	129	200	165	308
BC026585	2	2	0	2	0	0
Sec16b	25	38	38	24	12	37
Fam5b	0	2	1	0	0	0
Astn1	1	0	0	0	2	0
Mir488	0	0	0	0	0	0
Pappa2	1	5	2	1	3	6
Rfwd2	103	217	173	172	203	232
Scarna3a	0	0	0	0	0	2
Mir1843b	0	0	0	0	0	0
Tnr	1	0	6	2	1	2
4930523C07Rik	462	699	558	535	447	738
4930562F07Rik	0	0	0	1	0	0
Tnn	24	45	77	46	12	49
Mrps14	144	207	154	293	302	306
Cacybp	184	412	208	394	522	406
Rabgap1l	384	621	599	628	230	700
Gpr52	0	0	0	0	0	0
Rc3h1	258	404	307	408	354	519
Serpinc1	1	2	0	5	0	1
Zbtb37	6	10	10	9	10	13
Gas5	422	491	520	550	907	655
Mir5117	0	0	0	0	0	0
Snord47	2	2	1	1	3	0
Dars2	15	44	21	40	28	59
Cenpl	37	49	32	45	77	56
Klhl20	44	66	52	56	74	74
Ankrd45	23	25	44	24	4	27
4930469G21Rik	0	1	1	0	0	0
Prdx6	4100	5783	5196	6269	3590	6723
Tnfsf4	0	0	0	0	0	0
Tnfsf18	0	1	0	0	1	0
Fasl	3	12	10	10	9	12
Suco	167	259	306	320	390	318
4930558K02Rik	0	1	4	0	0	0
Pigc	100	147	155	208	167	256
Dnm3	5	21	27	16	8	25
2810442N19Rik	0	0	0	0	0	1
Dnm3os	12	64	54	75	94	67
Mir199a-2	0	0	0	0	0	0
Mir214	0	0	0	0	0	0
Mettl13	14	14	15	25	29	16
Vamp4	60	89	69	75	39	95
Myoc	0	0	0	0	1	1
7420461P10Rik	0	0	0	0	0	0
Prrc2c	642	1055	1114	917	1431	1183
Fmo4	0	1	10	0	0	3
Fmo1	613	1476	873	922	354	1456
Fmo2	1774	1921	3103	2043	919	3054
Fmo6	0	2	1	5	2	2
Fmo3	214	239	423	203	45	149
Mroh9	0	0	0	0	0	0
Prrx1	76	99	79	97	136	135
Gorab	23	34	23	62	70	53
Mettl11b	0	0	0	0	0	0
Kifap3	149	236	206	234	168	285
Scyl3	42	70	74	97	92	128
BC055324	14	18	21	20	48	36
Mettl18	11	19	20	19	31	28
Sele	4	1	6	4	2	2
Sell	37	78	56	103	354	119
Selp	10	7	13	30	151	33
Gm16548	0	0	0	0	0	0
F5	24	14	28	37	40	26
Slc19a2	20	26	34	25	41	28
4930455F23Rik	174	204	307	211	138	211
Blzf1	146	146	143	152	194	169
Nme7	45	40	53	84	34	71
Atp1b1	660	946	996	1239	669	1141
Dpt	483	774	640	827	247	991
Gm20743	2	0	0	0	0	0
Xcl1	5	3	2	8	3	15
4930568G15Rik	0	0	0	0	0	0
Tbx19	0	1	1	0	0	0
Sft2d2	475	654	579	569	394	646
Tiprl	122	230	117	212	205	239
Gpr161	0	0	0	0	0	0
Dcaf6	311	352	547	283	379	434
Mpc2	210	366	261	596	444	587
Adcy10	0	1	3	1	1	2
Mpzl1	95	258	148	174	136	199
Rcsd1	169	287	128	340	260	287
Creg1	859	971	1367	1300	1463	1518
Cd247	77	88	93	80	69	152
Pou2f1	199	290	256	258	233	353
Dusp27	4	3	6	2	0	1
Gpa33	0	0	0	0	0	0
Mael	0	0	0	0	0	0
Ildr2	34	36	71	79	52	83
Tada1	131	137	153	160	178	225
Pogk	86	149	152	145	164	208
Gm4846	0	0	2	1	0	0
Gm4847	1	4	5	1	0	0
Fmo9	0	0	0	0	0	0
Gm16701	4	0	3	1	3	3
Fam78b	27	33	28	51	50	47
Uck2	20	33	35	55	143	65
Tmco1	264	465	321	585	441	708
Aldh9a1	94	163	86	249	185	269
Mgst3	59	67	64	65	44	85
Lrrc52	1	0	0	1	0	0
Rxrg	6	5	0	4	0	10
Lmx1a	0	1	0	0	0	0
Pbx1	693	935	1192	960	1000	1338
Nuf2	6	11	5	21	26	31
Rgs5	5	2	2	7	1	3
Rgs4	54	46	51	83	40	69
1700084C01Rik	0	1	0	1	0	0
Hsd17b7	70	135	91	132	131	186
3110045C21Rik	4	2	1	2	3	10
Ddr2	500	705	769	656	338	827
Uap1	293	351	361	419	327	536
Uhmk1	7	2	7	8	8	7
Sh2d1b2	0	0	0	0	0	0
Sh2d1b1	30	45	34	70	84	82
Gm7694	14	26	26	27	19	28
1700015E13Rik	0	0	0	0	0	0
Nos1ap	27	27	36	25	21	34
Olfml2b	49	88	62	43	61	63
Atf6	117	206	159	214	221	291
Dusp12	73	108	87	122	101	110
Fcrlb	1	0	0	1	13	1
Fcrla	70	45	40	47	17	47
Fcgr2b	54	74	53	222	626	226
Fcgr4	36	33	42	75	1016	85
Fcgr3	66	78	56	340	745	314
1700009P17Rik	134	236	345	176	62	214
Sdhc	314	525	409	667	503	767
Mpz	20	49	19	23	10	18
Pcp4l1	162	230	295	188	60	194
Nr1i3	0	0	0	0	0	0
Tomm40l	57	94	80	83	111	136
Apoa2	3	0	2	2	0	0
Fcer1g	150	228	128	686	1448	651
Ndufs2	281	498	319	574	586	608
Adamts4	1	7	1	12	51	7
B4galt3	84	114	147	139	121	120
Ppox	33	52	39	33	46	43
Usp21	39	72	65	65	53	96
Ufc1	201	370	249	516	463	582
Dedd	115	163	153	148	187	250
Nit1	45	96	72	112	80	145
Pfdn2	169	169	212	206	206	205
Klhdc9	10	8	11	1	4	2
Pvrl4	39	43	71	47	61	55
Arhgap30	187	187	180	322	508	461
Usf1	16	21	22	14	22	27
Tstd1	35	75	76	62	23	41
F11r	1156	1548	1027	1666	1693	2022
Alyref2	60	58	42	76	90	89
Itln1	99	2	3	55	0	1
Cd244	28	27	32	40	63	40
Ly9	10	6	7	13	28	14
Slamf7	33	29	36	60	123	68
Cd48	33	42	37	77	128	130
Slamf1	9	5	6	9	1	10
Cd84	105	86	110	217	486	290
Slamf6	7	7	8	17	17	14
Vangl2	2	2	4	6	4	5
Nhlh1	0	0	0	0	0	0
Ncstn	62	108	98	77	112	117
Copa	455	800	531	845	993	999
Pex19	142	200	220	180	227	224
Dcaf8	362	579	629	489	455	631
Pea15a	567	885	714	734	759	925
Casq1	1	12	6	2	0	1
Atp1a4	0	0	1	1	3	1
Atp1a2	1170	1274	2211	1317	224	1828
Igsf8	123	151	190	285	257	289
Kcnj9	0	0	0	0	0	0
Kcnj10	2	3	1	3	2	10
Pigm	87	134	131	150	134	180
Slamf9	34	51	49	129	178	160
Igsf9	21	24	36	25	27	37
Tagln2	3100	4035	3698	4008	3960	5297
Ccdc19	24	57	59	50	16	34
4933439K11Rik	0	0	2	2	0	1
Vsig8	1	0	0	2	0	1
Slamf8	22	18	19	58	127	46
Fcrl6	2	0	0	0	0	0
Dusp23	77	97	103	154	100	179
Crp	0	0	0	2	0	0
Apcs	0	0	0	0	0	0
Olfr16	0	0	0	0	0	0
Olfr1408	0	0	0	0	0	0
Olfr1406	0	0	0	0	1	0
Olfr218	0	0	0	0	0	0
Olfr1404	0	0	0	0	0	0
Fcer1a	0	0	2	1	0	0
Olfr418-ps1	0	0	0	0	0	0
Mptx2	0	0	0	0	0	0
Darc	7	3	1	18	53	14
Cadm3	2	6	7	4	0	2
Aim2	27	11	10	23	62	48
BC094916	1	2	6	7	19	2
Pydc4	3	15	15	8	71	15
Pyhin1	76	93	65	117	944	113
Pydc3	60	100	56	58	77	89
AI607873	31	44	65	101	606	95
Ifi204	22	45	26	125	1849	108
Mndal	280	434	474	375	1252	643
Mnda	34	39	66	160	1554	152
Ifi203	279	405	363	448	1427	594
Ifi202b	0	0	0	0	1	0
Ifi205	25	44	67	115	958	137
Olfr433	0	0	0	0	0	1
Olfr432	0	0	0	0	0	0
Olfr430	0	0	0	0	0	0
Olfr429	0	0	0	0	0	0
Olfr426	0	0	0	0	0	0
Olfr427	0	0	0	0	0	0
Olfr231	0	0	0	0	0	0
Olfr424	0	0	0	0	0	0
Olfr421-ps1	0	0	0	0	0	0
Olfr420	0	0	0	0	0	0
Spta1	9	1	8	6	2	7
Olfr419	0	0	0	0	0	0
Mptx1	0	0	0	0	0	0
Olfr417	0	0	0	0	0	0
Olfr248	0	0	0	0	0	0
Olfr414	0	0	0	0	0	0
Olfr220	0	0	0	0	0	0
Fmn2	5	3	8	6	0	11
Grem2	228	216	200	239	22	316
Rgs7	3	2	0	0	0	1
Fh1	127	267	180	195	207	271
Kmo	34	20	32	36	25	35
Opn3	7	26	22	15	24	18
Chml	33	64	62	77	71	84
Wdr64	0	0	0	0	0	1
Exo1	7	0	3	13	10	11
Pld5	2	0	1	0	1	0
Cep170	82	120	75	118	114	138
Mir350	0	0	0	0	0	0
Sdccag8	48	68	85	78	94	131
Hmga2-ps1	12	7	5	9	19	23
Akt3	131	204	185	180	170	253
Zbtb18	76	111	152	136	162	167
2310043L19Rik	0	0	0	1	0	1
1700016C15Rik	0	2	4	0	0	0
Adss	169	299	252	281	296	400
Gm16432	1	5	8	1	2	6
Desi2	89	137	100	156	120	170
Cox20	72	93	106	182	144	177
Hnrnpu	1239	1778	1757	2086	2918	2586
Efcab2	6	21	15	25	14	22
Kif26b	61	116	93	51	22	54
Smyd3	77	82	108	116	64	139
Tfb2m	50	80	84	88	74	93
Cnst	100	146	96	188	78	227
Sccpdh	48	141	112	123	91	114
Ahctf1	160	214	202	222	311	332
Cdc42bpa	153	301	209	308	178	408
Adck3	21	35	36	38	13	30
Psen2	237	355	281	357	434	431
Gm5069	28	30	30	25	23	32
Itpkb	12	13	7	18	17	10
6330403A02Rik	7	11	6	6	0	2
Parp1	147	186	131	243	223	263
Lin9	25	23	23	34	32	53
Mixl1	0	0	0	0	0	0
Acbd3	291	510	355	426	623	639
H3f3a	489	752	551	669	571	839
Sde2	196	231	250	226	271	247
Lefty2	0	0	0	0	0	0
Pycr2	212	219	273	203	244	288
Lefty1	17	7	16	25	11	22
Tmem63a	453	562	458	542	550	639
Ephx1	427	510	597	436	108	409
9130409I23Rik	0	0	0	0	0	0
Nvl	20	26	26	32	65	45
Cnih4	171	242	208	304	403	374
Wdr26	1253	1682	1435	2056	2163	2213
Cnih3	1	0	1	0	2	0
Ccdc121	12	26	52	32	15	40
Lbr	513	798	1050	760	1091	984
Enah	37	63	67	49	31	39
Srp9	253	347	415	410	550	497
Vmn1r1	0	0	0	0	0	0
Degs1	756	1157	986	972	1531	1160
1700047M11Rik	1	1	4	3	1	1
Fbxo28	129	237	169	241	259	276
Trp53bp2	247	319	398	334	179	469
Capn2	539	897	538	1221	1090	1397
Capn8	0	1	8	1	0	6
4922505E12Rik	0	0	0	0	0	0
Susd4	13	20	37	16	25	23
Tlr5	15	14	30	12	18	19
Disp1	27	32	23	30	18	39
Brox	191	279	191	288	285	327
Aida	117	168	135	220	250	224
Mia3	497	731	681	747	807	971
Taf1a	30	49	65	57	40	45
Hhipl2	1	1	0	0	0	0
1700056E22Rik	3	3	7	3	4	3
Dusp10	15	40	13	18	24	22
1700112H15Rik	0	0	0	0	0	0
4930488B22Rik	0	0	0	0	0	0
Hlx	117	283	207	205	282	288
Marc1	2	1	3	4	1	2
Marc2	663	759	957	802	783	1029
Mir1981	0	0	0	0	0	0
C130074G19Rik	196	332	262	156	96	248
Mark1	34	59	45	61	71	72
Rab3gap2	73	131	117	105	135	122
Snora36b	0	0	0	0	0	0
Mir664	0	0	0	0	0	0
Iars2	117	156	193	206	236	222
Mir194-1	0	0	0	0	0	0
Mir215	0	0	0	0	0	0
Bpnt1	68	92	75	91	97	92
Eprs	322	612	482	637	1043	784
9630028B13Rik	0	1	0	0	0	0
Gm2061	0	0	0	0	0	0
Slc30a10	0	0	0	0	0	0
5033404E19Rik	0	1	5	0	1	0
Mir297c	0	0	0	0	0	0
Lyplal1	20	46	27	37	15	40
Tgfb2	220	369	393	338	492	355
Rrp15	33	55	36	56	122	70
D1Pas1	1	0	1	2	0	0
Spata17	1	5	4	1	1	5
1700007P06Rik	0	0	0	0	0	0
Gpatch2	81	79	119	76	102	120
Esrrg	4	13	14	10	1	6
9330162B11Rik	0	0	0	0	0	0
Ush2a	0	0	0	0	0	0
Kctd3	38	74	71	95	114	98
Kcnk2	302	423	625	271	86	250
Cenpf	56	36	15	69	72	93
Ptpn14	284	410	358	420	422	389
Smyd2	67	101	110	128	223	141
Prox1	8	3	3	5	1	3
Rps6kc1	38	60	55	57	50	74
Angel2	242	336	255	397	330	364
Vash2	8	0	5	4	5	0
Mfsd7b	76	101	125	124	196	128
A230020J21Rik	3	1	2	0	2	0
1700022P22Rik	0	0	0	0	0	0
Tatdn3	28	42	47	44	38	44
Nsl1	5	2	3	6	5	1
Batf3	35	21	46	40	64	56
Fam71a	0	0	1	0	1	0
Atf3	18	61	42	72	236	46
Nenf	283	489	531	407	424	526
Tmem206	29	74	47	58	58	68
Ppp2r5a	634	1007	770	818	853	1106
Dtl	11	14	4	42	60	33
Ints7	7	10	8	12	12	6
Lpgat1	356	465	467	612	329	714
Nek2	30	23	37	28	31	32
1700034H15Rik	0	1	4	3	0	2
Slc30a1	374	446	355	506	573	588
Rd3	16	28	32	15	10	27
Mir3473c	0	0	0	0	0	0
Traf5	1	0	0	0	0	2
Rcor3	9	10	11	17	5	13
Gm10516	4	5	6	19	10	13
Kcnh1	37	49	31	33	37	52
Hhat	5	7	13	4	8	9
1700065J18Rik	0	0	0	0	0	0
Sertad4	41	20	22	34	20	33
Syt14	0	0	0	0	1	0
Diexf	45	74	62	58	66	96
Irf6	96	140	89	120	79	154
A130010J15Rik	27	33	33	51	67	47
Traf3ip3	13	23	24	33	17	27
Hsd11b1	769	1118	797	911	426	1253
G0s2	317	427	372	246	148	416
Lamb3	135	228	109	211	254	296
Camk1g	0	2	0	0	0	1
Mir205	0	0	0	0	0	0
4930503O07Rik	0	0	0	0	0	0
Plxna2	279	379	479	446	426	495
Cd34	727	1256	1180	880	1961	1096
Gm16897	0	0	3	3	1	3
A330023F24Rik	89	93	138	100	45	112
Mir29b-2	0	0	0	0	0	0
Mir29c	0	0	0	0	0	0
Cd46	9	5	15	2	4	15
Cr1l	191	315	196	367	395	413
Cr2	123	67	73	98	8	43
B020014A21Rik	0	0	0	0	0	0
H60c	5	9	0	5	2	3
Ppp1r14c	223	393	408	226	131	326
Iyd	35	45	67	23	19	36
Plekhg1	71	140	59	109	152	198
Mthfd1l	46	29	52	38	100	39
Akap12	680	1697	799	1038	1511	1266
Zbtb2	35	61	42	58	49	64
Rmnd1	0	0	0	0	0	0
Gm5512	4	4	8	12	8	8
1700052N19Rik	28	69	42	64	43	61
Ccdc170	12	13	18	5	4	10
Esr1	3	0	4	2	0	5
Syne1	454	788	639	667	368	835
Myct1	269	300	351	254	171	444
Vip	3	0	3	1	0	2
Fbxo5	29	31	34	45	47	66
Mtrf1l	38	53	52	66	46	85
Rgs17	29	25	48	31	18	29
Oprm1	0	0	0	0	0	0
Ipcef1	5	12	19	12	20	8
Cnksr3	74	130	114	88	127	152
Ulbp1	1	0	0	0	0	2
Lrp11	6	24	27	17	23	31
Pcmt1	115	185	212	187	199	248
A630066F11Rik	8	6	8	16	13	13
Nup43	7	24	8	35	39	30
BC020402	6	7	3	3	8	3
Lats1	110	207	198	193	233	245
Katna1	161	193	188	180	335	216
Ginm1	123	227	232	210	182	273
Ppil4	105	178	200	227	215	242
Zc3h12d	13	12	2	24	25	19
Mir5104	0	0	0	0	1	0
Tab2	747	1051	1118	922	1250	1288
Ust	30	30	28	33	28	27
Sash1	592	1025	1093	651	1012	1118
Samd5	19	41	18	32	65	35
Gm6150	0	0	0	0	0	0
Stxbp5	77	137	103	113	123	153
Adgb	50	56	116	72	46	68
Rab32	137	152	130	307	976	437
Gm5177	0	1	1	0	0	0
Grm1	0	1	0	1	1	1
4930567K20Rik	0	0	0	0	0	0
Shprh	52	117	104	123	66	144
Fbxo30	119	190	177	202	144	224
Epm2a	0	0	0	1	0	0
Utrn	725	1280	1008	1121	774	1411
B230208H11Rik	18	22	13	23	32	26
Stx11	56	67	65	102	195	134
Sf3b5	337	529	449	556	675	762
Plagl1	76	160	89	107	56	116
Zc2hc1b	0	0	0	0	0	0
Ltv1	47	132	64	160	232	141
Phactr2	485	836	493	645	384	885
Fuca2	125	199	100	286	224	314
Pex3	71	113	105	118	145	145
Adat2	6	7	3	15	23	31
Aig1	17	22	20	25	34	20
Hivep2	266	403	390	288	418	433
Gpr126	356	690	559	524	259	662
Vta1	71	136	83	151	142	157
1700016L04Rik	0	0	0	0	0	0
Gje1	0	0	1	0	0	0
Nmbr	0	0	0	1	0	0
Gm20125	1	0	2	0	1	0
Cited2	152	276	164	336	226	376
Txlnb	11	19	9	23	11	11
Heca	59	99	81	110	84	140
Abracl	98	159	93	295	434	318
Reps1	63	110	102	112	128	164
Ect2l	2	6	14	5	4	14
Ccdc28a	45	35	61	37	33	56
Nhsl1	12	26	28	34	10	24
Hebp2	3	20	9	8	1	13
D10Bwg1379e	62	84	95	132	69	166
Gm4922	0	0	0	0	0	0
4930444F02Rik	0	2	0	0	0	0
Perp	75	105	68	103	62	120
Tnfaip3	39	47	50	129	497	120
Gm20139	0	2	1	0	2	0
Olig3	0	1	5	2	0	1
Ifngr1	881	1326	1376	1314	1435	1692
Il22ra2	15	3	9	14	1	8
Il20ra	0	0	2	1	0	0
Slc35d3	1	4	13	4	4	2
Pex7	89	121	88	126	81	135
Map3k5	238	227	302	271	160	299
Map7	103	151	239	160	120	161
4930405J17Rik	1	1	2	0	0	0
Gm6251	115	229	143	240	365	273
Bclaf1	650	835	999	833	1176	1002
Mtfr2	3	2	2	3	11	2
Pde7b	6	13	9	3	22	9
Ahi1	33	117	56	99	168	108
Myb	94	112	144	88	25	84
Hbs1l	124	255	269	242	310	269
4930455C13Rik	0	0	0	0	0	0
Aldh8a1	0	0	0	0	3	1
1700020N01Rik	0	0	1	1	3	5
Gm5420	0	0	1	0	0	0
Sgk1	353	983	554	850	1618	769
4930444G20Rik	0	0	0	0	0	0
E030030I06Rik	6	16	7	23	20	13
Raet1a	0	0	0	0	0	0
Raet1e	1	1	1	12	10	13
Raet1b	0	0	0	0	0	0
Raet1c	0	0	0	0	0	0
H60b	0	0	0	0	0	0
C920009B18Rik	2	4	3	20	26	14
Raet1d	0	0	0	0	0	0
Gm10825	2	0	0	0	2	0
Slc2a12	12	21	27	23	14	28
Tbpl1	137	185	222	192	186	228
Tcf21	303	345	409	311	116	432
Eya4	0	0	1	0	0	1
Rps12	189	204	178	253	344	295
Snora33	7	2	1	1	2	0
Snord100	1	1	2	0	5	3
Slc18b1	45	87	85	88	52	103
Vnn3	19	23	46	65	100	76
Vnn1	29	45	39	108	52	108
Taar1	0	0	0	0	0	0
Taar2	0	0	0	0	0	0
Taar3	0	0	0	0	0	0
Taar4	0	0	1	0	0	0
Taar5	0	0	0	0	0	0
Taar6	0	0	0	0	0	0
Taar7a	0	0	0	0	0	0
Taar7b	0	0	0	0	0	0
Taar7d	0	0	0	0	0	0
Taar7e	0	0	0	0	0	0
Taar7f	0	0	0	0	0	0
Taar8a	0	0	0	0	0	0
Taar8b	0	0	0	0	0	0
Taar8c	0	0	0	0	0	0
Taar9	0	0	0	0	0	0
Stx7	527	819	601	870	807	925
Moxd1	1	5	0	2	1	0
Ctgf	613	994	980	475	1257	425
Enpp1	21	29	11	20	27	43
Enpp3	2	2	8	3	2	0
Med23	75	73	106	109	138	142
Arg1	7	14	15	21	3704	36
Akap7	180	243	274	197	182	276
Epb4.1l2	1620	2521	2104	1991	1832	2635
Smlr1	0	0	0	0	0	0
4930401C15Rik	0	0	0	0	0	0
Mir680-3	0	0	0	0	0	0
Tmem200a	29	51	35	27	10	41
Gm9767	0	1	0	1	0	3
Samd3	7	18	21	30	12	31
L3mbtl3	23	33	26	43	37	49
Gm8709	0	0	0	0	0	0
Arhgap18	229	239	319	222	145	258
Lama2	134	268	139	238	33	272
Ptprk	211	513	330	374	361	456
Themis	2	2	5	3	0	10
4930519F09Rik	2	0	0	2	0	2
2310057J18Rik	0	0	0	0	0	0
Soga3	0	1	2	2	0	0
9330159F19Rik	18	110	31	35	7	30
Echdc1	62	109	72	124	89	120
Rnf146	292	425	403	292	283	403
Rspo3	9	10	28	20	86	35
Cenpw	6	11	5	23	15	18
Trmt11	38	37	47	56	93	80
Gm20300	91	153	92	119	79	151
Hint3	30	44	27	51	74	74
Ncoa7	140	246	181	307	246	312
Hey2	12	15	14	14	6	22
Hddc2	17	40	27	17	46	31
Tpd52l1	2	12	11	4	2	7
Gm3258	2	2	1	1	3	1
Rnf217	19	46	29	47	46	58
Nkain2	0	0	0	1	0	0
Trdn	8	10	6	14	3	2
D830005E20Rik	1	3	0	0	0	0
Clvs2	0	0	0	0	0	0
Gm4794	1	0	0	0	0	0
Sult3a1	1	2	4	0	0	0
Rsph4a	65	79	128	76	27	91
Zufsp	13	25	30	22	36	44
A830082N09Rik	15	25	34	20	16	18
Rwdd1	142	172	194	184	276	279
Bet3l	0	0	1	0	0	0
Fam26d	0	0	0	0	0	0
Fam26e	17	44	25	34	23	49
Fam26f	14	13	14	23	99	40
Dse	107	181	149	183	241	258
Tspyl1	391	554	391	685	538	718
Tspyl4	9	15	14	15	15	14
Nt5dc1	41	60	62	76	95	93
Col10a1	2	3	0	0	0	0
Frk	22	24	26	43	47	48
Hs3st5	2	2	1	0	1	0
Hdac2	152	318	281	261	289	354
Marcks	2328	4106	3225	3967	4852	4681
Rfpl4b	0	0	0	0	0	0
Lama4	91	186	104	173	105	198
Fam229b	5	18	11	15	9	16
Tube1	8	5	4	7	9	11
Wisp3	0	1	0	1	0	0
Fyn	230	358	292	303	239	406
Traf3ip2	83	95	99	123	76	162
E130307A14Rik	23	56	73	19	23	31
Rev3l	110	166	202	177	137	217
AA474331	0	0	0	0	0	0
